pc,count
0x80045c,10
0x800460,10
0x800464,10
0x800468,10
0x80046c,10
0x800478,10
0x80047c,10
0x800480,10
0x800484,10
0x800488,10
0x80048c,10
0x800490,10
0x800494,10
0x800498,10
0x80049c,10
0x8004a0,10
0x8004a4,10
0x8004a8,10
0x8004ac,10
0x8004b0,10
0x8004b4,10
0x8004b8,10
0x8004bc,10
0x8004c0,10
0x8004c4,10
0x8004c8,10
0x8004cc,10
0x8004d0,10
0x8004d4,9
0x8004d8,9
0x800504,1
0x800508,1
0x80050c,1
0x800510,1
0x800514,1
0x800518,1
0x80051c,1
0x800520,1
0x800524,1
0x800528,1
0x80052c,1
0x800530,1
0x800534,1
0x800538,1
0x80053c,1
0x800540,1
0x800544,1
0x800548,1
0x80054c,1
0x800550,1
0x800554,1
0x800558,1
0x80055c,1
0x800560,1
0x800564,1
0x800568,1
0x80056c,1
0x800570,1
0x800574,1
0x800578,1
0x80057c,1
0x800580,1
0x800584,1
0x8005fc,1
0x800600,1
0x800604,1
0x800608,1
0x80060c,1
0x800610,1
0x800614,1
0x800618,1
0x80061c,1
0x800620,1
0x800624,1
0x800628,1
0x80062c,255
0x800630,255
0x800634,255
0x800638,255
0x80063c,255
0x800640,255
0x800644,255
0x800648,255
0x80064c,255
0x800650,255
0x800654,255
0x800658,255
0x80065c,255
0x800660,255
0x800664,255
0x800668,255
0x80066c,1
0x800670,1
0x800674,1
0x800678,1
0x80067c,1
0x800680,1
0x800684,1
0x800688,1
0x80068c,1
0x800690,1
0x800694,1
0x800698,1
0x80069c,1
0x8006a0,1
0x8006a4,1
0x8006a8,1
0x8006ac,1
0x8006b0,1
0x8006b4,1
0x8006b8,1
0x8006bc,1
0x8006c0,1
0x8006c4,1
0x8006c8,1
0x8006cc,1
0x8006d0,1
0x8006d4,1
0x8006d8,1
0x8006dc,1
0x8006e0,1
0x8006e4,1
0x8006e8,1
0x8006ec,1
0x8006f0,1
0x8006f4,1
0x8006f8,1
0x8006fc,1
0x800700,1
0x800704,1
0x800708,1
0x80070c,1
0x800710,1
0x800714,1
0x800718,1
0x80071c,1
0x800720,1
0x800724,1
0x800728,1
0x80072c,1
0x800730,1
0x800734,1
0x800738,1
0x80073c,1
0x800740,1
0x800744,1
0x800748,1
0x80074c,1
0x800750,1
0x800754,1
0x800758,1
0x80075c,1
0x800760,1
0x800764,1
0x800768,1
0x80076c,1
0x800770,1
0x800774,1
0x800778,1
0x80077c,1
0x800780,1
0x800784,1
0x800788,1
0x80078c,1
0x800790,1
0x800794,1
0x800798,1
0x80079c,1
0x8007a0,1
0x8007a4,1
0x8007a8,1
0x8007ac,1
0x8007b0,1
0x8007b4,1
0x8007b8,1
0x8007d0,1
0x8007d4,1
0x8007d8,1
0x8007dc,1
0x8007e0,1
0x8007e4,1
0x8007e8,1
0x8007ec,1
0x8007f0,1
0x8007f4,1
0x8007f8,1
0x800a4c,1
0x800a50,1
0x800a54,1
0x800a58,1
0x800a5c,1
0x800a60,1
0x800a64,1
0x800a68,1
0x800a6c,1
0x800a70,1
0x800a74,1
